fundName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
ACCIONES PRESENCIA BURSATIL,291655.1483,268271.9383,294757.7084,290574.9190000001,300144.7542,283785.52220000006,290106.2091,287067.8476000001,274445.27970000013,285012.5320000001,274210.2798,276057.6896000001,274256.9535000002,262359.88210000005,286575.0023,279783.7430000002,289124.24890000006,249881.59800000006,228792.23609999998,230573.91880000007,239561.1478000001,263180.2936000001,255100.51819999985,260143.4184,261277.3530000001,239479.8161999999,279725.4301999999,282266.8324,288553.86979999987,278021.422,294049.44719999994,302039.30350000004,296675.7958000001,320357.06390000007,299766.6513,306164.09010000055,331175.4919000003,294919.01979999995,318999.3978000002,313976.6681,323577.4414,300672.88479999994,305170.84560000023,302203.5356,293604.5438999999,297149.38469999994,285310.1876000002,170216.24159999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTIVA A,255495.59390000004,234967.43899999998,260862.16569999987,253060.54230000006,258431.78909999997,254260.4692,264021.36679999996,266642.0669000001,246308.27909999993,257076.05910000004,255440.35220000002,258052.17710000003,250959.89499999996,222922.01379999993,240843.8752999999,232159.23940000008,241398.9165,232936.47100000005,237019.52240000005,239445.86490000013,229490.04150000002,235606.27329999997,225085.49539999996,234314.20990000016,235744.7596000002,212920.83859999996,243866.3879,236768.9784,253021.5625,243774.22860000003,253973.06440000003,252243.48759999988,242674.03239999997,255988.87910000008,244604.69039999985,254062.34050000005,261765.5156,228393.69089999996,251768.84289999993,241401.18540000002,256661.19509999992,248542.52600000022,259158.50149999993,261849.0721,259334.48820000008,258250.84340000004,246872.30990000002,247888.66280000002,251229.4605,231911.6766000001,263101.1107,260985.13289999994,272120.7061999999,265527.3954999998,281022.54520000017,279829.11619999976,277938.5103,288150.83259999997,292623.1120000002,305691.5797000002,316446.7694999996,300000.3871000001,276296.38979999995,286122.8237999999,305211.29529999994,306009.92510000005,325896.59859999997,336572.8862,321236.7988999998,341184.0292,332506.5412000002,346773.87160000013,356351.1454999999,154859.25699999998
ACTIVA C,292381.6891,267614.14190000016,297437.1957,287103.61950000015,294232.15020000003,287435.7536000001,298966.79390000005,301267.98940000025,284992.4214000001,295534.4651000001,289756.68180000025,295092.1848000002,291004.4533,266511.46880000026,286950.33610000013,277289.52730000025,288126.8331,279191.00979999994,286971.83450000006,289122.1498000001,279085.7981000001,287390.7478000001,273340.0505,284491.72170000017,287881.1993000004,261047.9634000004,295183.6729000002,286525.26389999985,300809.53200000006,290502.2789,300540.5507,299606.26030000026,288773.3073000001,301089.15729999996,288893.7186,298587.4244000001,303806.44420000014,269477.552,297746.2233999999,286777.42320000014,301649.3331,292135.2389,303227.82530000014,305468.24580000003,299233.73209999996,302297.3294,290310.1171999999,295607.58829999977,297873.7122,272196.8206999998,306246.3527999998,301989.12069999985,314918.9432999998,309678.5744,325541.39899999974,327800.05039999954,321800.5419999998,331884.6454999998,326879.96269999986,341256.541,349207.4432999998,327411.2864999999,317596.4248999997,325590.6524000001,346511.06839999976,342623.7775999999,360151.44149999996,367121.65669999993,352338.74139999994,369465.5157000001,360659.8687999998,374347.0169999998,380998.1365999999,163932.5504
ACTIVA D,272298.8898,248595.83560000005,275898.4839,265572.88749999995,272591.72479999997,266469.46400000004,278183.52909999987,281349.335,268273.20149999997,277713.50850000005,271172.18700000003,277422.4509000001,275970.08789999987,256376.31819999998,275654.44900000014,267183.74769999995,277444.16640000016,268921.3486000001,277584.4427999998,279850.57630000013,271297.1089000001,280198.6753,266178.63800000004,276870.1079000003,281020.071,254877.80990000008,286166.37230000005,278668.2084999998,290563.29930000013,281088.7099,290256.9453000001,290135.1121,279980.3751000002,288506.51529999997,277742.34460000024,286807.02559999994,290727.1945000002,260162.36450000003,287733.09839999984,278108.1640999999,290249.5617000001,281572.5762000001,291810.51210000005,293307.6948000001,285586.76109999977,291514.3606000001,281358.3817000001,289048.55899999995,290691.6059999999,264582.43049999984,295371.2489999998,289425.03959999996,300394.24170000013,295782.04570000013,310075.88610000006,314400.3744,307681.0984,316966.6532000001,304242.4835999999,316935.65989999985,323242.3600000001,302489.5499,300890.0984,306780.4853,325551.68340000004,318459.5834000001,332208.7286000002,335642.8486000001,323406.08399999986,335510.7099,327430.74950000015,339185.3815999998,343247.1206999999,146383.4965
ACTIVA E,249812.14710000006,225338.68210000012,249550.80099999998,241418.6050999999,249580.03320000018,242113.00240000006,251254.79200000007,252208.37970000002,243369.3495999999,251556.17079999982,242714.63180000012,250499.71120000002,250880.28239999997,235547.97860000018,252364.84759999998,245091.6174999999,254054.23280000003,246791.08019999997,256057.84290000008,257015.81390000004,249792.8577,258518.16760000002,248677.6370000001,257777.1342999999,259562.8163999999,235238.23269999993,260775.73640000008,253817.5613,262529.5404,254365.99389999997,262771.53390000004,262967.7415000001,254548.45919999992,261894.77910000004,253582.65629999994,261935.98619999996,262868.2064000002,238072.66510000025,264016.9141,256041.4296000001,264663.71009999997,256786.80760000003,265679.6734999999,266296.41490000015,257648.41439999995,265963.5966000001,257427.82859999998,266652.9026,267207.2283999999,241815.2281,268291.2847999999,261153.02740000005,270862.38610000006,265282.5096,275594.4441000001,278232.97339999996,270134.967,278537.78130000015,263942.4293000001,273139.69659999997,275477.59880000015,257464.73899999994,265120.4102999999,267734.7965,280574.3012,272337.1525000002,281866.2992,283076.40090000007,274245.1920000001,283215.4083,274828.8311,284054.18490000005,284789.6887999999,120012.95439999999
ACTIVO 2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8482.2784,66050.1032,63867.45670000001,66188.9464,66276.2266,64483.805299999985,66148.34070000002,63550.19029999999,65371.34449999999,65881.46,60138.3184,67067.7316,65609.6219,67922.17520000001,66621.77900000001,69775.09920000001,69983.098,68021.4593,70403.9129,68687.93829999998,71132.2735,72201.99369999999,67819.51049999997,66550.76550000001,65049.24449999999,68947.13369999999,67683.0959,70573.80919999997,71766.67619999999,69276.6852,71781.77739999998,70074.62379999997,73004.79349999997,74165.0947,31508.356999999996
ACTIVO 2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8561.0363,66989.07549999999,64819.583199999994,67328.08300000001,67687.52200000001,66384.20980000001,67328.72180000001,64320.90729999999,65841.19679999999,66294.16260000003,60687.716100000005,67840.0648,66608.17279999999,68789.28119999998,67571.69320000001,71217.61510000001,70693.49270000002,69372.0514,71826.2393,72145.08620000002,75053.9409,76650.56859999998,72342.98229999999,69189.34939999999,68159.71590000001,72105.93899999998,71041.6729,74284.9694,75915.88459999999,73074.41819999997,76331.13249999999,74630.6815,77618.17790000002,79509.54060000001,34034.3273
ACTIVO 2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8635.6588,67992.65299999998,65841.94139999998,68288.21359999999,68416.92659999999,67369.2099,67672.552,64281.7725,65486.64559999998,66150.35449999999,60894.7784,68208.97459999999,67172.47090000001,69241.26809999999,68135.955,72245.83540000001,71139.927,70330.74940000002,72891.51320000002,75426.7367,78777.62389999998,80947.184,76841.2198,70670.99420000002,70399.1236,74246.4632,73552.4176,77263.0836,79714.38920000002,76394.8271,80872.26659999997,79322.55259999998,82413.68410000001,85721.63120000002,37147.00740000001
ACTIVO 2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8705.2923,69129.1123,67290.45469999997,69846.54509999999,70072.63360000002,69555.1434,69359.42880000001,65468.144700000004,66243.56430000003,66838.73419999999,61452.40889999998,68981.33720000001,68028.20120000002,70313.2839,69223.84739999998,73480.03789999998,72425.62420000002,71964.85449999996,74606.8904,78042.9136,81779.0264,84336.38730000002,80166.3037,71913.85569999999,72530.53209999998,76536.72159999998,76173.6771,80278.06309999998,83232.70100000002,79590.8142,84873.46470000003,83645.77520000002,87127.2586,91461.50700000001,39902.54140000001
ACTIVO AGRESIVO,193361.62890000007,179614.51729999998,200473.24020000006,191609.4554999999,197582.33769999995,196271.01820000005,205203.7583,208402.65229999996,194351.21440000003,203919.14299999998,206953.24200000003,209122.76349999994,199350.68089999998,177702.28790000002,195140.6331000001,190574.16580000005,198672.1236,192658.4569,197920.49279999998,201711.03989999995,197150.59370000008,201712.3897,196758.12299999993,209143.87239999996,210863.61790000004,189403.9413,216495.89449999994,208371.27470000007,223215.36909999995,216833.0322,222878.43289999996,219281.5559,200830.65459999995,190798.20560000002,242978.2818999999,172989.54449999987,106484.97090000003,93390.21099999997,103271.86869999996,99581.93840000003,105221.7673,100841.59300000002,105123.67359999997,105492.24049999999,103983.44210000003,103638.97369999999,98648.9259,99096.25239999998,100974.48540000002,92363.6724,103648.21780000006,101900.5715,104562.92349999998,102056.99880000002,107665.41709999998,106420.1522,106038.75700000003,110477.21619999998,113812.90390000002,118893.98100000004,123046.72699999998,112093.27810000001,102988.0144,104923.6109,110328.35320000003,111360.61529999995,118487.39159999994,122972.28570000005,117361.82310000001,124963.7325,123131.48139999999,128975.28640000003,134120.816,58016.762599999995
ACTIVO CONTROLADO,33481.9342,30991.52180000001,35068.86600000001,33565.644799999995,34469.123100000004,32450.1269,33402.14249999999,32877.12109999999,30990.257099999995,31805.529000000002,30747.712799999998,31246.8399,30759.0039,28508.786599999996,30633.154300000002,29522.841200000003,30357.141699999996,29196.903,30403.7882,30637.251199999995,29674.141599999995,30654.506700000005,29578.016999999993,30457.835899999995,30368.195100000004,27491.648299999997,30459.8265,29357.290100000002,30227.343899999996,28970.583000000006,29973.742600000005,29811.126000000004,29328.323599999996,117445.68270000002,203372.88089999993,200507.63419999983,189304.55879999985,171157.76589999982,190033.6213999998,184289.9702999999,191002.05209999983,185258.26889999988,191989.16789999985,192746.0553999998,186824.42429999993,192088.1310999998,185706.97909999988,191848.3390999999,192896.87379999994,175127.7855999998,194920.08159999974,190451.1315999999,197200.02809999988,193598.13339999985,201902.63809999975,203947.6806999998,198986.18809999985,205265.00989999986,195372.39049999992,201794.50279999993,205369.28019999983,185836.88599999985,192107.01459999988,192868.3391999999,202597.78489999988,197925.15729999985,206178.3735999998,208430.20979999992,201357.15689999994,208591.1766999998,203594.62279999992,210931.27529999978,213517.74269999977,90735.5393
ACTIVO DEFENSIVO,90500.86799999997,82552.71160000002,91960.02719999997,89040.26019999999,91975.01229999996,89492.6291,93223.64370000003,94011.25390000001,90857.26930000001,94192.06450000001,90871.63880000003,93713.5233,94056.25079999997,88907.38659999997,95554.9672,92830.75299999998,96290.6172,93654.6345,97231.77169999998,97821.07370000001,95299.69410000001,98763.4546,94554.41089999997,98233.90260000002,99401.3357,90529.71040000001,100561.84730000001,98028.91799999999,101585.04529999998,98544.78470000003,101571.88239999996,101859.68360000002,98508.13200000001,120718.28229999996,188236.41969999994,176448.13260000007,164810.01290000003,149718.2968,166409.21600000004,161575.79790000006,197498.77850000013,193021.5761000001,199978.1554000002,200966.45160000003,194709.32050000003,200733.47680000018,194463.14280000012,201500.51070000013,202344.31610000008,183525.7035000001,204076.3690000001,199422.86570000002,207258.9894000001,203921.53290000017,212208.51210000008,216006.77480000007,209883.55460000018,215940.31700000016,202171.63940000007,174574.44610000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTIVO EQUILIBRADO,179126.13830000005,165183.26150000002,183678.70189999993,177644.03110000005,181360.5260999999,177067.11200000002,184779.47539999997,190503.1234,180971.46349999998,189258.01119999992,186285.03660000002,189029.4889,186676.92160000015,171428.50570000007,185419.98849999995,180008.03329999998,187022.7717,181597.70059999995,186939.08550000007,189829.74989999997,185337.12199999997,190720.74959999998,182533.68409999998,189612.23700000002,191123.6562,172696.71389999994,196231.77989999996,191928.2975,200824.52840000004,194623.20979999998,201394.47799999994,201890.42590000003,194827.01930000004,203555.42130000007,222136.46690000006,214196.81949999995,200064.29440000007,178037.25180000006,197278.97249999995,190799.15850000017,199671.68409999998,192462.74799999996,199965.27229999998,200654.8316,196095.58859999993,198336.52309999996,190149.1927,193685.42140000005,196058.71109999996,178734.0617,199802.9622,195832.2760000001,201558.05429999996,197694.52949999992,207260.89309999984,207539.6808000001,204366.54169999997,211749.4148000001,207697.55140000003,215299.6237,221064.12379999997,200879.49130000005,197084.87639999995,198830.02030000003,208698.58790000007,207229.23339999997,218302.7135,223142.37119999994,213987.15320000003,224265.91720000005,220036.51560000007,228737.78499999997,234518.96099999998,100465.19520000002
ACTIVO MODERADO,128950.62269999996,117670.42939999996,130820.30960000001,126361.367,128732.75910000002,125461.46239999999,131258.0417,134750.51580000002,129902.8309,134744.21749999994,131049.41769999998,134530.65420000002,133950.29910000003,124373.57920000005,134303.8753,130327.34170000002,135448.45859999993,131640.03919999994,135994.08639999997,137743.18490000005,134627.34659999996,138925.0526,132937.84530000004,138095.56699999995,139350.62119999997,126021.67330000004,142040.18250000005,138498.1896,144435.3882,140038.5213,144620.0527,144842.89380000002,139911.10020000002,172873.38509999998,171370.31669999994,156075.55970000007,143201.39390000005,128439.97590000002,142461.07789999995,137998.6559,143733.4132,138979.6604,144252.39650000003,144802.8438,140914.4253,143627.74530000004,138238.48199999996,141795.93660000002,143102.48850000006,130218.94710000002,145305.3803,142377.06929999997,146949.00279999996,144280.55109999995,151160.56320000006,151856.94760000004,149145.55539999995,154314.31079999992,150489.7257,155749.18340000004,159663.989,145260.94100000005,144804.1558,146115.2402,153279.54070000004,151623.8341,159224.86299999992,162478.9062,156085.49699999994,163324.07769999997,159853.91309999998,165751.3273999999,169284.1094,72426.01899999999
ACTIVO POTENCIADO,110266.0752,101639.26180000002,112119.68909999996,110454.12670000001,113709.92970000002,110636.83250000003,114089.05170000003,114848.184,106746.83660000001,113509.24189999996,113790.16470000004,114865.96479999994,110873.13099999995,99865.64150000001,109639.83249999997,106981.8416,111017.35080000001,107478.86650000003,110463.1008,112775.39650000005,109867.69809999998,112913.59010000002,108733.75459999997,113903.09580000001,114999.71370000001,103714.9807,118498.2029,116105.05860000005,122979.08860000005,118841.77850000001,123094.17460000001,123050.46320000003,118657.10330000002,178903.43899999998,181012.61969999995,168331.47580000001,155011.56500000006,136899.32960000003,151502.42680000004,146284.58830000003,153887.82620000004,147956.67110000007,153957.81569999998,154457.61689999996,151572.4848,152164.46680000005,145367.40909999996,147091.392,149350.49870000005,136404.55700000003,152747.96120000002,149992.72939999995,154172.26919999998,150651.58210000006,158811.9138,157550.41840000002,156538.0205,162864.91649999993,166483.92800000004,173536.25049999994,179317.65739999997,163547.75170000005,152513.46540000004,155332.25379999995,162893.5635,163656.02269999994,173945.62849999996,179939.29820000002,171607.94769999996,181873.38199999998,178720.88909999994,186452.8330000001,192979.9523000001,83259.30480000001
AGRESIVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24306.9252,13432.891600000003
AHORRO,876682.9169999997,799502.8724999995,891005.4340999997,863238.5266999998,892585.0405,868720.4411999998,903516.2316999999,910525.1564000004,881309.8152999998,912836.4511000001,881548.2936999995,911240.617,915484.9362000002,864670.1126999996,927785.7165000003,900465.1983,934347.2340000002,908809.4661000004,941810.7960999997,944885.0357999997,918522.4657000002,949268.187700001,910481.3273000001,946441.1278000002,956374.0121000002,869984.8411999999,966280.5982999993,940124.7708000002,972336.4323,942168.1545999998,969105.3644000003,971540.2213000006,946829.4919999997,993101.7938000001,965793.2719000002,999138.8037000002,1005643.9363000002,913697.7429999999,1014296.0378999996,982786.2139000001,1019144.1013000006,992176.9291000003,1027847.1466999999,1032249.8666000001,999594.2335000001,1030790.7925999993,997435.8966999999,1031154.8519,1033948.5775999996,936222.4007000003,1039007.5985000001,1013277.1684000002,1053610.9919000005,1031067.6438999996,1070941.7384000006,1084912.5486000008,1054006.2736000002,1087070.7425000009,1027393.0368999998,1069443.7924000002,1080217.5984999998,174455.27219999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHORRO A PLAZO,289107.3136999999,261563.34689999986,290084.47469999985,281091.40679999994,290964.5663,305332.7226999999,323287.2274,324040.7452999998,313823.18749999994,324822.3561,313970.2126000001,325105.3665,326168.69699999987,306294.5428,323717.57980000007,289412.77989999985,300056.18659999996,291200.28560000006,301862.7494,302975.0848999999,294095.6004999998,304606.3834000002,295143.1276,305815.8671999999,307392.50219999993,278538.30439999985,309011.10819999984,300029.78810000006,310719.9570999997,301334.0207999997,311977.8997999998,312568.7090999997,302987.4170999998,313413.6119999998,303754.6810999999,314349.39529999974,315208.87570000015,285360.29490000015,316459.41679999983,307009.88919999986,317863.0968999999,308230.88070000004,319204.6286000003,319986.67390000005,310043.0601999998,320660.8315000002,310783.6015,321852.50549999997,322774.17199999996,292119.5089999997,324223.96179999964,314752.31909999973,326109.14969999983,317028.4431999999,328635.51539999986,329698.2630999999,319758.0699999999,330639.2112000001,319170.3922000001,330188.58840000007,331346.3369999998,310353.5923000001,321241.56210000016,323153.96570000006,334986.4322000001,324620.9641,335478.3212,335532.88739999995,341918.77980000013,383959.84270000044,386139.1193000004,399380.16250000003,399918.58320000017,168192.7741
AHORRO ACTIVO,98185.86190000002,88989.86589999999,98685.15090000001,95415.8917,98461.2327,95546.29639999999,98936.62370000001,99378.18759999999,95747.94879999997,99111.28270000001,96210.86649999999,99146.3781,98951.29440000001,92309.52739999999,98886.13680000004,95721.25390000003,99107.5295,22418.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHORRO BALANCEADO,0.0,83217.25929999999,160477.8024,156307.148,161931.20289999997,155474.76360000003,160562.67099999997,160476.2701,154266.21239999996,160666.2743,155236.34579999998,158867.08779999995,143223.3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHORRO CAPITAL,240404.3217999999,218919.6971999999,243749.34459999987,235871.41229999988,243676.59439999986,259844.0297999999,277542.4266999998,279465.9717,270538.8490000001,280244.1395000001,270718.1214,279854.9413000002,280643.11880000023,264541.8556000001,278801.6605000002,245466.47090000004,254726.98510000002,247924.59989999997,257475.45490000007,258964.92880000008,252395.30279999986,261400.73450000002,250450.27,259954.4026999999,263421.8632999999,239402.03490000014,265893.43849999993,258669.19169999985,274559.5932,289410.77829999995,298299.1972000002,299063.2342000003,289645.4650000003,296739.5256000001,288356.59870000015,298300.909,300061.45699999994,272428.6954999999,302518.02949999995,293353.3998999999,304197.9698999999,296308.05140000005,307173.46489999996,309031.1903,299334.4226999999,308489.81489999976,298624.9024,309222.5998999998,310553.4516999996,281608.22849999974,312826.02629999985,305543.68649999984,317521.9110999998,311251.50310000003,323288.2946999998,326924.4136999999,317728.6838999998,327957.52279999974,310289.6725999998,322502.23519999994,327278.5428,306452.117,312854.2872999999,314387.8891,329800.74410000024,318829.13309999986,329993.0972000001,332349.9942999999,322902.0636999999,333817.17630000005,326830.6522,339289.9208,342027.48190000013,145194.75530000005
AHORRO CORTO PLAZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0697,58190.062199999986,93495.91180000002,90773.0379,94177.5814,134539.5755,157081.02119999993,157689.14669999998,153128.5567,158351.53679999997,152891.74949999998,158668.26299999992,159539.6632999999,159853.86150000003,191957.2148999998,186499.6134000001,193082.29839999994,187241.6522000001,193420.24860000002,193799.8706000001,187814.1481,193375.64849999998,187757.18059999996,194611.11370000005,195377.10419999997,177245.87190000003,196702.02740000008,190560.36550000004,197545.87790000014,191958.07930000016,198825.07799999998,199482.94160000017,193392.7806000001,199770.037,193443.43099999995,200118.56420000002,200645.3296,181692.12669999996,201632.6403000001,196109.24709999998,203526.94670000012,198112.0369000001,235522.0506,237811.9466000001,230863.4944999999,238660.64860000004,229304.60650000014,238366.01489999995,240006.2804,225167.57649999985,232780.70190000001,233829.6469000001,242936.81300000008,235121.25919999997,242787.25970000002,243559.9373000002,236612.51509999993,245084.95789999998,238997.88519999996,247363.89379999993,247733.7102,104457.24299999997
AHORRO ESTRATEGICO,274654.99259999994,250496.94910000009,278815.73370000004,269450.3946000001,278172.9445000001,293335.00349999993,312800.8186,315449.9460999997,305320.73200000013,316385.0364999999,305174.12050000025,315066.5756,315828.39039999974,298675.9364999999,316128.86720000004,282390.46840000007,293323.4796999999,285706.50309999986,297787.6013000002,301036.0029000001,295288.5776000002,307069.7307999997,292045.69930000004,302265.84010000015,307641.5628,279834.0608,311187.7790999999,303385.9162,313841.5228999999,304345.6636000001,313084.20700000005,313990.05800000025,304103.3567999999,311052.22229999996,302643.06829999987,312516.40520000004,315272.84489999997,286680.3869,318534.4698,309357.94060000015,320719.5978999999,312164.46560000005,323602.0648,325647.67930000013,315422.2213999998,325088.74909999984,314785.44039999996,326337.0261,328217.4776000001,298195.0056,332162.9128,325597.53260000004,338638.3315999998,334470.56409999996,348841.44889999984,355990.2645,345692.51569999976,355438.51009999996,330397.93279999995,338370.8593999998,344951.3788999999,322213.51959999994,326360.38660000026,325677.03329999995,342233.3081999999,330764.3815000001,342798.66789999994,386372.20679999975,398052.06299999973,410109.57509999996,401916.8462999995,418082.6949,423926.3283999997,180221.75610000006
AHORRO LARGO NOMINAL,191787.91009999992,173302.7204,192042.43860000008,185850.4243,192254.32859999998,186485.25400000004,193269.06200000012,193724.1862,187377.67690000002,193568.56460000016,186065.70840000003,192084.2522,192175.45010000005,180331.81259999998,189067.86560000014,158790.8563,164508.72179999994,159399.22990000003,165104.8260000001,194715.3858,191008.51810000016,197929.51240000007,191045.70720000006,198090.73400000005,199321.55030000026,180438.61680000008,199915.3645000002,194308.56210000004,201010.74450000012,194903.79270000017,201774.6939,202073.9171000002,195631.03250000003,202040.51819999982,195758.05529999998,97823.10530000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHORRO LARGO PLAZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16940.2813,84595.5751,92209.64789999998,93669.55280000002,39755.252799999995
AHORRO MED Y LAR,0.0,7005.7078,13651.996199999996,13223.380699999998,13683.193899999997,13331.716599999998,138452.7762,139765.0671,135222.18239999996,140067.4635,135307.99879999997,140029.76119999998,126849.19629999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHORRO MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70387.2164,122639.41910000004,127047.28819999994,127491.25859999997,119890.88650000001,128663.66019999998,124862.88759999999,129487.93309999992,125790.63950000002,130242.49400000004,130635.51640000001,126779.80840000004,131065.21379999992,129508.2065,162328.50979999997,163179.0369,148184.72840000002,164741.6991,159976.62900000002,165538.0108,160390.99190000008,165504.83440000014,165706.53940000007,160517.10789999997,165121.6600000001,160374.36220000006,166251.37350000002,166755.446,151244.9614,167737.70839999994,162367.76090000014,168361.3058,163527.45479999998,169269.40559999988,169704.10319999992,184557.53740000003,200913.36440000008,194516.87250000008,201063.67949999994,201550.7195,182469.90640000004,202401.18280000013,196763.52590000015,204133.16140000016,198424.08310000016,205551.88260000007,206653.31859999997,200634.3626999999,207386.08360000007,199485.80820000015,207578.30229999998,208567.2458000001,195517.27649999998,202063.98510000002,202560.49950000006,210179.91119999994,203226.23090000008,210184.18340000007,211424.93239999993,205761.6438000001,213018.13400000014,207811.00030000004,215105.36189999993,215315.81409999993,90787.69889999997
